72dd04cf016a807b3f0ed8e3b52565b4	5476	NR_125332	1.49e-115	412	100	100.000	228
72dd04cf016a807b3f0ed8e3b52565b4	241526	NR_138276	7.71e-113	403	100	99.123	228
72dd04cf016a807b3f0ed8e3b52565b4	42374	NR_119386	4.27e-78	288	100	89.362	235
72dd04cf016a807b3f0ed8e3b52565b4	271359	NR_151799	1.82e-57	220	100	81.223	229
72dd04cf016a807b3f0ed8e3b52565b4	434039	NR_111409	6.78e-44	175	100	75.439	228
72dd04cf016a807b3f0ed8e3b52565b4	36914	NR_111593	6.78e-44	174	100	77.632	228
72dd04cf016a807b3f0ed8e3b52565b4	5482	NR_111250	8.26e-43	171	100	78.261	230
72dd04cf016a807b3f0ed8e3b52565b4	1775926	NR_160326	1.01e-41	167	63	93.805	113
72dd04cf016a807b3f0ed8e3b52565b4	1775926	NR_160326	2.89e-04	43.7	63	90.323	31
72dd04cf016a807b3f0ed8e3b52565b4	1176388	NR_138302	1.23e-40	164	100	77.056	231
72dd04cf016a807b3f0ed8e3b52565b4	52253	NR_137087	1.23e-40	163	100	76.754	228
72dd04cf016a807b3f0ed8e3b52565b4	864349	NR_132909	4.28e-40	162	100	77.193	228
72dd04cf016a807b3f0ed8e3b52565b4	434042	NR_111410	4.28e-40	162	63	92.105	114
72dd04cf016a807b3f0ed8e3b52565b4	434042	NR_111410	2.89e-04	42.8	63	93.333	30
72dd04cf016a807b3f0ed8e3b52565b4	2859415	NR_173254	1.49e-39	159	63	91.964	112
72dd04cf016a807b3f0ed8e3b52565b4	2859415	NR_173254	2.89e-04	43.7	63	90.323	31
72dd04cf016a807b3f0ed8e3b52565b4	434046	NR_111411	1.49e-39	159	63	92.727	110
72dd04cf016a807b3f0ed8e3b52565b4	434046	NR_111411	0.001	41.0	63	88.889	36
72dd04cf016a807b3f0ed8e3b52565b4	694444	NR_151809	5.21e-39	159	100	77.350	234
72dd04cf016a807b3f0ed8e3b52565b4	497110	NR_111470	5.21e-39	158	100	76.856	229
72dd04cf016a807b3f0ed8e3b52565b4	2126718	NR_173273	6.35e-38	155	86	80.899	178
72dd04cf016a807b3f0ed8e3b52565b4	2126718	NR_173273	0.043	35.6	86	100.000	19
72dd04cf016a807b3f0ed8e3b52565b4	434044	NR_136989	6.35e-38	155	100	76.923	234
72dd04cf016a807b3f0ed8e3b52565b4	148634	NR_136988	6.35e-38	154	63	90.351	114
72dd04cf016a807b3f0ed8e3b52565b4	148634	NR_136988	0.001	41.0	63	93.548	31
72dd04cf016a807b3f0ed8e3b52565b4	2315425	NR_164020	2.22e-37	153	100	75.983	229
010b07e3b6da2a38547e45cd063dd63d	129132	NR_130667	1.49e-115	412	100	100.000	228
010b07e3b6da2a38547e45cd063dd63d	82522	NR_073246	7.71e-113	403	100	99.123	228
010b07e3b6da2a38547e45cd063dd63d	82518	NR_073252	2.69e-112	401	100	99.127	229
010b07e3b6da2a38547e45cd063dd63d	1672016	NR_189368	5.55e-102	368	100	96.087	230
010b07e3b6da2a38547e45cd063dd63d	5554	NR_073216	5.55e-102	368	100	96.087	230
010b07e3b6da2a38547e45cd063dd63d	279325	NR_172214	8.24e-100	361	100	95.197	229
010b07e3b6da2a38547e45cd063dd63d	1895941	NR_073240	8.24e-100	361	100	95.197	229
010b07e3b6da2a38547e45cd063dd63d	879819	NR_154774	8.24e-100	360	100	95.259	232
010b07e3b6da2a38547e45cd063dd63d	103366	NR_136947	2.88e-99	359	100	95.217	230
010b07e3b6da2a38547e45cd063dd63d	1105093	NR_073230	2.21e-94	342	100	93.913	230
010b07e3b6da2a38547e45cd063dd63d	129131	NR_154752	3.07e-86	315	92	93.365	211
