80656d9a953b600388a8d5b3284216b9	5476	NR_125332	2.05e-73	271	100	100.000	150
80656d9a953b600388a8d5b3284216b9	241526	NR_138276	1.06e-70	262	100	98.667	150
80656d9a953b600388a8d5b3284216b9	42374	NR_119386	3.96e-38	155	77	91.667	120
80656d9a953b600388a8d5b3284216b9	271359	NR_151799	7.65e-22	101	76	79.825	114
80656d9a953b600388a8d5b3284216b9	434042	NR_111410	7.17e-16	81.5	39	91.525	59
80656d9a953b600388a8d5b3284216b9	434046	NR_111411	2.50e-15	78.8	37	92.727	55
80656d9a953b600388a8d5b3284216b9	434039	NR_111409	2.50e-15	78.8	38	91.228	57
80656d9a953b600388a8d5b3284216b9	1775926	NR_160326	8.73e-15	77.0	38	91.379	58
80656d9a953b600388a8d5b3284216b9	864349	NR_132909	1.06e-13	74.3	38	89.474	57
80656d9a953b600388a8d5b3284216b9	2859415	NR_173254	1.06e-13	74.3	38	89.474	57
80656d9a953b600388a8d5b3284216b9	148634	NR_136988	1.06e-13	73.4	39	88.136	59
80656d9a953b600388a8d5b3284216b9	391825	NR_111403	3.71e-13	72.5	38	87.719	57
80656d9a953b600388a8d5b3284216b9	1286810	NR_132875	3.71e-13	71.6	42	85.714	63
80656d9a953b600388a8d5b3284216b9	1176388	NR_138302	3.71e-13	71.6	46	84.286	70
80656d9a953b600388a8d5b3284216b9	497108	NR_111471	3.71e-13	71.6	42	85.714	63
80656d9a953b600388a8d5b3284216b9	1586249	NR_159746	1.30e-12	70.7	38	87.931	58
80656d9a953b600388a8d5b3284216b9	2315425	NR_164020	1.30e-12	69.8	38	87.719	57
80656d9a953b600388a8d5b3284216b9	52253	NR_137087	1.30e-12	69.8	38	87.719	57
80656d9a953b600388a8d5b3284216b9	273372	NR_165186	1.30e-12	69.8	38	87.719	57
80656d9a953b600388a8d5b3284216b9	5482	NR_111250	1.30e-12	69.8	38	87.719	57
6092927047fe7a692354e4fd7c745e4c	129132	NR_130667	1.98e-80	295	100	100.000	163
6092927047fe7a692354e4fd7c745e4c	82522	NR_073246	1.03e-77	286	100	98.773	163
6092927047fe7a692354e4fd7c745e4c	82518	NR_073252	3.58e-77	284	100	98.780	164
6092927047fe7a692354e4fd7c745e4c	1672016	NR_189368	1.74e-68	255	100	95.152	165
6092927047fe7a692354e4fd7c745e4c	5554	NR_073216	7.38e-67	251	100	94.545	165
6092927047fe7a692354e4fd7c745e4c	279325	NR_172214	2.58e-66	248	100	93.902	164
6092927047fe7a692354e4fd7c745e4c	1895941	NR_073240	1.10e-64	243	100	93.293	164
6092927047fe7a692354e4fd7c745e4c	879819	NR_154774	1.10e-64	242	100	93.413	167
6092927047fe7a692354e4fd7c745e4c	103366	NR_136947	3.82e-64	242	100	93.333	165
6092927047fe7a692354e4fd7c745e4c	1105093	NR_073230	2.94e-59	224	100	91.515	165
6092927047fe7a692354e4fd7c745e4c	129131	NR_154752	1.25e-57	220	92	92.715	151
6092927047fe7a692354e4fd7c745e4c	387937	NR_154831	9.61e-53	204	98	88.485	165
6092927047fe7a692354e4fd7c745e4c	181175	NR_136945	9.61e-53	204	99	89.091	165
6092927047fe7a692354e4fd7c745e4c	1072107	NR_111547	2.12e-48	188	96	88.679	159
6092927047fe7a692354e4fd7c745e4c	105984	NR_073209	2.12e-48	188	96	88.679	159
6092927047fe7a692354e4fd7c745e4c	192250	NR_077100	7.39e-48	187	96	88.050	159
6092927047fe7a692354e4fd7c745e4c	457529	NR_137042	2.58e-47	185	100	86.228	167
6092927047fe7a692354e4fd7c745e4c	1078943	NR_153975	9.00e-47	183	100	86.145	166
6092927047fe7a692354e4fd7c745e4c	3058066	NR_189515	1.34e-44	177	98	85.890	163
6092927047fe7a692354e4fd7c745e4c	252803	NR_073335	1.34e-44	176	98	85.276	163
d0dd260d0fe8cfb01289969e39422e98	5207	NR_130682	7.90e-86	313	100	100.000	173
d0dd260d0fe8cfb01289969e39422e98	5207	NR_171785	7.90e-86	313	100	100.000	173
d0dd260d0fe8cfb01289969e39422e98	37769	NR_165941	7.90e-86	313	100	100.000	173
d0dd260d0fe8cfb01289969e39422e98	552467	NR_190908	3.36e-84	308	100	99.422	173
d0dd260d0fe8cfb01289969e39422e98	1859122	NR_190909	3.36e-84	308	100	99.422	173
d0dd260d0fe8cfb01289969e39422e98	1859096	NR_190910	3.36e-84	308	100	99.422	173
d0dd260d0fe8cfb01289969e39422e98	5619;104669	NR_111372	4.37e-70	260	99	94.152	171
d0dd260d0fe8cfb01289969e39422e98	564305	NR_165977	2.76e-47	186	100	84.659	176
d0dd260d0fe8cfb01289969e39422e98	1268659	NR_119822	3.37e-46	181	100	84.659	176
d0dd260d0fe8cfb01289969e39422e98	463800	NR_073332	3.37e-46	181	100	84.659	176
d0dd260d0fe8cfb01289969e39422e98	4975	NR_073257	3.37e-46	181	100	84.091	176
